Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,20,"Bid Amount
","TAIT
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"TAIT
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
3/2/2015 5:00:00,3/2/2015 6:00:00,3/2/2015 10:00:00,3/2/2015,10,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-54.54,478.0542233,,540.06,88.52%,,41.55940224,,,10.36,6.92,2.405058,0.931776
3/2/2015 6:00:00,3/2/2015 7:00:00,3/2/2015 11:00:00,3/2/2015,11,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-72.9,1641.507831,,"1,799.81",91.20%,,201.19528269,,,72.33,6.96,2.537461,0.960045
3/2/2015 7:00:00,3/2/2015 8:00:00,3/2/2015 12:00:00,3/2/2015,12,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,348.424961,,387.37,89.95%,,63.16300914,,,16.05,0.89,3.728631,0.946804
3/2/2015 8:00:00,3/2/2015 9:00:00,3/2/2015 13:00:00,3/2/2015,13,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-141.88,1629.987988,,"1,945.48",83.78%,,510.12389064,,,94.04,0.6,5.390151,0.881929
3/2/2015 9:00:00,3/2/2015 10:00:00,3/2/2015 14:00:00,3/2/2015,14,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,1.0000,39.78,750.2529817,,825.10,90.93%,,76.4410896,,,29.53,5.35,2.191545,0.95715
3/2/2015 10:00:00,3/2/2015 11:00:00,3/2/2015 15:00:00,3/2/2015,15,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-72.98,683.8060603,,764.38,89.46%,,113.85200552,,,23.33,3.51,4.241878,0.941673
3/2/2015 11:00:00,3/2/2015 12:00:00,3/2/2015 16:00:00,3/2/2015,16,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-29.86,1397.000796,,"1,601.21",87.25%,,518.84168708,,,76.49,0.53,6.736454,0.918387
3/2/2015 12:00:00,3/2/2015 13:00:00,3/2/2015 17:00:00,3/2/2015,17,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-28.66,523.3615559,,580.33,90.18%,,43.37980602,,,12.54,7.68,2.145391,0.949296
3/2/2015 13:00:00,3/2/2015 14:00:00,3/2/2015 18:00:00,3/2/2015,18,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-29.97,973.9781235,,"1,089.98",89.36%,,119.5817555,,,38.92,5.83,2.672218,0.940604
3/2/2015 14:00:00,3/2/2015 15:00:00,3/2/2015 19:00:00,3/2/2015,19,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-26.5,477.8007901,,542.41,88.09%,,56.6269053,,,11.16,4.38,3.643945,0.927248
3/2/2015 15:00:00,3/2/2015 16:00:00,3/2/2015 20:00:00,3/2/2015,20,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1482.881901,,"1,670.49",88.77%,,333.8257392,,,71.04,2.76,4.523384,0.934413
3/2/2015 16:00:00,3/2/2015 17:00:00,3/2/2015 21:00:00,3/2/2015,21,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-3.0000,-80.79,971.7533292,,"1,158.57",83.88%,,107.03979306,,,43.75,6.68,2.122542,0.882896
3/2/2015 17:00:00,3/2/2015 18:00:00,3/2/2015 22:00:00,3/2/2015,22,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,1.0000,27.08,269.6543409,,327.41,82.36%,,29.10882198,,,8.96,3.06,2.421699,0.866951
3/2/2015 18:00:00,3/2/2015 19:00:00,3/2/2015 23:00:00,3/2/2015,23,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1376.153554,,"1,546.31",89.00%,,433.36612176,,,74.84,0.43,5.757488,0.936797
3/2/2015 19:00:00,3/2/2015 20:00:00,3/3/2015 0:00:00,3/3/2015,0,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-103.62,1890.506558,,"2,107.32",89.71%,,467.17446358,,,102.42,0.65,4.532594,0.944329
3/2/2015 20:00:00,3/2/2015 21:00:00,3/3/2015 1:00:00,3/3/2015,1,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,1.0000,33.14,495.4636764,,539.00,91.92%,,41.7383274,,,26.95,0,1.548732,0.967608
3/2/2015 21:00:00,3/2/2015 22:00:00,3/3/2015 2:00:00,3/3/2015,2,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-99.22,1197.658717,,"1,438.50",83.26%,,167.88107945,,,53.05,6.72,2.808785,0.876394
3/2/2015 22:00:00,3/2/2015 23:00:00,3/3/2015 3:00:00,3/3/2015,3,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,923.0832454,,"1,032.86",89.37%,,85.438928,,,25.57,11.23,2.32171,0.940757
3/2/2015 23:00:00,3/3/2015 0:00:00,3/3/2015 4:00:00,3/3/2015,4,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-57.16,399.1304355,,497.50,80.23%,,39.74941792,,,16.88,4.25,1.881184,0.844496
3/3/2015 0:00:00,3/3/2015 1:00:00,3/3/2015 5:00:00,3/3/2015,5,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,0.0000,0,878.337695,,967.28,90.80%,,90.13268628,,,23.85,8.91,2.751303,0.908047
3/3/2015 1:00:00,3/3/2015 2:00:00,3/3/2015 6:00:00,3/3/2015,6,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,-1.0000,-28.33,401.2385416,,416.52,96.33%,,35.84942781,,,19.77,0.6,1.759913,0.963314
3/3/2015 2:00:00,3/3/2015 3:00:00,3/3/2015 7:00:00,3/3/2015,7,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,-2.0000,-55.54,353.401997,,370.00,95.52%,,32.76900279,,,13.27,2.52,2.075301,0.955153
3/3/2015 3:00:00,3/3/2015 4:00:00,3/3/2015 8:00:00,3/3/2015,8,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,0.0000,0,378.6939138,,393.23,96.30%,,26.4733755,,,11.27,5.23,1.604447,0.963046
3/3/2015 4:00:00,3/3/2015 5:00:00,3/3/2015 9:00:00,3/3/2015,9,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,-2.0000,-55.56,362.6494687,,385.15,94.16%,,32.2906769,,,14.1,2.68,1.924355,0.941591
3/3/2015 5:00:00,3/3/2015 6:00:00,3/3/2015 10:00:00,3/3/2015,10,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,-2.0000,-54.78,470.7606108,,524.53,89.75%,,41.90090205,,,10.01,6.32,2.565885,0.897494
3/3/2015 6:00:00,3/3/2015 7:00:00,3/3/2015 11:00:00,3/3/2015,11,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,0.0000,0,1731.598762,,"1,847.00",93.75%,,195.43522855,,,88.74,1.67,2.161655,0.93752
3/3/2015 7:00:00,3/3/2015 8:00:00,3/3/2015 12:00:00,3/3/2015,12,TAITsched:20000,19,20,1,,,,,,M02E20 INV 1,20,-1.0000,-41.33,903.6706961,,"1,293.23",69.88%,,217.0774096,,,61.46,0.92,3.47992,0.69877
3/3/2015 8:00:00,3/3/2015 9:00:00,3/3/2015 13:00:00,3/3/2015,13,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-39.01,1024.711499,,"1,133.64",90.39%,,138.71882788,,,48.65,2.99,2.686267,0.951488
3/3/2015 9:00:00,3/3/2015 10:00:00,3/3/2015 14:00:00,3/3/2015,14,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,769.2523888,,862.43,89.20%,,124.69477281,,,39.57,1.16,3.061497,0.938908
3/3/2015 10:00:00,3/3/2015 11:00:00,3/3/2015 15:00:00,3/3/2015,15,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-91.56,1352.186999,,"1,620.85",83.42%,,340.58905776,,,69.38,2.46,4.740939,0.878151
3/3/2015 11:00:00,3/3/2015 12:00:00,3/3/2015 16:00:00,3/3/2015,16,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,926.9846592,,"1,013.04",91.50%,,87.32978262,,,35.61,7.41,2.029981,0.96321
3/3/2015 12:00:00,3/3/2015 13:00:00,3/3/2015 17:00:00,3/3/2015,17,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1577.670405,,"1,772.36",89.02%,,162.73092402,,,63.03,11.76,2.175838,0.937004
3/3/2015 13:00:00,3/3/2015 14:00:00,3/3/2015 18:00:00,3/3/2015,18,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-49.79,1784.939441,,"1,967.85",90.70%,,392.63543328,,,77.29,4.39,4.806996,0.954788
3/3/2015 14:00:00,3/3/2015 15:00:00,3/3/2015 19:00:00,3/3/2015,19,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-42.97,3444.623877,,"3,754.79",91.74%,,396.34000704,,,168.54,8.58,2.237692,0.965679
3/3/2015 15:00:00,3/3/2015 16:00:00,3/3/2015 20:00:00,3/3/2015,20,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-37.67,666.5678024,,725.75,91.85%,,76.4159344,,,27.54,3.56,2.457104,0.966799
3/3/2015 16:00:00,3/3/2015 17:00:00,3/3/2015 21:00:00,3/3/2015,21,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-36.47,1607.996761,,"1,775.27",90.58%,,306.59508828,,,72.65,4.03,3.998371,0.953449
3/3/2015 17:00:00,3/3/2015 18:00:00,3/3/2015 22:00:00,3/3/2015,22,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1519.025848,,"1,824.35",83.26%,,303.45250726,,,74.47,4.35,3.849943,0.876465
3/3/2015 18:00:00,3/3/2015 19:00:00,3/3/2015 23:00:00,3/3/2015,23,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-76.88,1868.53494,,"2,152.05",86.83%,,425.8293102,,,96.28,2.63,4.30522,0.913954
3/3/2015 19:00:00,3/3/2015 20:00:00,3/4/2015 0:00:00,3/4/2015,0,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-46.28,947.3812031,,"1,053.34",89.94%,,221.17830696,,,39.43,2.51,5.273684,0.946745
3/3/2015 20:00:00,3/3/2015 21:00:00,3/4/2015 1:00:00,3/4/2015,1,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-104,1849.283538,,"2,215.96",83.45%,,1894.0089028,,,89.98,1,20.81786,0.878453
3/3/2015 21:00:00,3/3/2015 22:00:00,3/4/2015 2:00:00,3/4/2015,2,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,861.2166245,,"1,019.54",84.47%,,237.36098239,,,30.66,2.87,7.079063,0.889171
3/3/2015 22:00:00,3/3/2015 23:00:00,3/4/2015 3:00:00,3/4/2015,3,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1015.198729,,"1,102.72",92.06%,,84.91195236,,,27,13.38,2.102822,0.96909
3/3/2015 23:00:00,3/4/2015 0:00:00,3/4/2015 4:00:00,3/4/2015,4,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,576.1343479,,642.96,89.61%,,41.5878849,,,10.46,11.4,1.902465,0.943224
3/4/2015 0:00:00,3/4/2015 1:00:00,3/4/2015 5:00:00,3/4/2015,5,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-3.0000,-87.09,381.3951204,,449.62,84.83%,,81.4972353,,,15.59,1.44,4.78551,0.892901
3/4/2015 1:00:00,3/4/2015 2:00:00,3/4/2015 6:00:00,3/4/2015,6,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,296.2969478,,327.41,90.50%,,28.86523612,,,10.47,2.69,2.193407,0.952616
3/4/2015 2:00:00,3/4/2015 3:00:00,3/4/2015 7:00:00,3/4/2015,7,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-25.99,262.574892,,283.18,92.72%,,18.89617586,,,9,3.38,1.526347,0.976035
3/4/2015 3:00:00,3/4/2015 4:00:00,3/4/2015 8:00:00,3/4/2015,8,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,274.2401104,,301.13,91.07%,,22.4914816,,,9.82,2.98,1.757147,0.958648
3/4/2015 4:00:00,3/4/2015 5:00:00,3/4/2015 9:00:00,3/4/2015,9,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-52.06,244.4265564,,268.84,90.92%,,21.04012372,,,8.42,2.64,1.902362,0.957025
3/4/2015 5:00:00,3/4/2015 6:00:00,3/4/2015 10:00:00,3/4/2015,10,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-26.45,429.1005431,,472.16,90.88%,,34.61698896,,,11.36,6.22,1.969112,0.95664
3/4/2015 6:00:00,3/4/2015 7:00:00,3/4/2015 11:00:00,3/4/2015,11,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-36.83,510.413263,,556.99,91.64%,,44.72217616,,,25.16,1.61,1.670608,0.964602
3/4/2015 7:00:00,3/4/2015 8:00:00,3/4/2015 12:00:00,3/4/2015,12,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1156.019208,,"1,269.17",91.08%,,124.7966283,,,56.98,3.12,2.076483,0.958784
3/4/2015 8:00:00,3/4/2015 9:00:00,3/4/2015 13:00:00,3/4/2015,13,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1104.154916,,"1,219.55",90.54%,,86.18079988,,,43.4,11.12,1.580719,0.953029
3/4/2015 9:00:00,3/4/2015 10:00:00,3/4/2015 14:00:00,3/4/2015,14,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-3.0000,-87.09,1696.408596,,"1,911.35",88.75%,,156.30059632,,,88.85,3.99,1.683548,0.934259
3/4/2015 10:00:00,3/4/2015 11:00:00,3/4/2015 15:00:00,3/4/2015,15,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,529.0157668,,583.14,90.72%,,41.05574352,,,13.63,8.29,1.872981,0.954931
3/4/2015 11:00:00,3/4/2015 12:00:00,3/4/2015 16:00:00,3/4/2015,16,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-72.76,701.3011489,,771.50,90.90%,,66.08390136,,,23.55,6.93,2.168107,0.956853
3/4/2015 12:00:00,3/4/2015 13:00:00,3/4/2015 17:00:00,3/4/2015,17,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,1.0000,28.92,576.0891274,,628.04,91.73%,,44.87592442,,,11.21,9.17,2.201959,0.96556
3/4/2015 13:00:00,3/4/2015 14:00:00,3/4/2015 18:00:00,3/4/2015,18,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-33.26,867.7318818,,947.15,91.62%,,79.4517221,,,25.66,9.64,2.250757,0.964373
3/4/2015 14:00:00,3/4/2015 15:00:00,3/4/2015 19:00:00,3/4/2015,19,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-35.3,746.0970969,,810.89,92.01%,,67.49257299,,,17.41,9.08,2.547851,0.968523
3/4/2015 15:00:00,3/4/2015 16:00:00,3/4/2015 20:00:00,3/4/2015,20,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-32.76,1746.963492,,"1,904.68",91.72%,,316.17601685,,,91.16,1.19,3.423671,0.965467
3/4/2015 16:00:00,3/4/2015 17:00:00,3/4/2015 21:00:00,3/4/2015,21,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-35.86,2278.377,,"2,490.97",91.47%,,343.5561454,,,105.65,6.15,3.072953,0.962793
3/4/2015 17:00:00,3/4/2015 18:00:00,3/4/2015 22:00:00,3/4/2015,22,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-37.6,687.8494567,,779.77,88.21%,,120.46169772,,,28.33,2.75,3.875859,0.928543
3/4/2015 18:00:00,3/4/2015 19:00:00,3/4/2015 23:00:00,3/4/2015,23,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-91.97,2819.212268,,"3,200.97",88.07%,,597.14271705,,,152.63,1.92,3.863751,0.927092
3/4/2015 19:00:00,3/4/2015 20:00:00,3/5/2015 0:00:00,3/5/2015,0,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,936.7080987,,"1,083.53",86.45%,,182.81776368,,,51.88,0.66,3.479592,0.909996
3/4/2015 20:00:00,3/4/2015 21:00:00,3/5/2015 1:00:00,3/5/2015,1,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-44.14,345.2865054,,385.80,89.50%,,49.82315721,,,19.29,0,2.582849,0.942093
3/4/2015 21:00:00,3/4/2015 22:00:00,3/5/2015 2:00:00,3/5/2015,2,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-30.64,531.3990303,,593.62,89.52%,,145.65599125,,,26.33,0.62,5.404675,0.942302
3/4/2015 22:00:00,3/4/2015 23:00:00,3/5/2015 3:00:00,3/5/2015,3,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-28.25,873.7824569,,952.08,91.78%,,85.20818999,,,28.71,8.18,2.309791,0.966063
3/4/2015 23:00:00,3/5/2015 0:00:00,3/5/2015 4:00:00,3/5/2015,4,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,379.8443814,,411.18,92.38%,,40.42412388,,,15.38,2.26,2.291617,0.972409
3/5/2015 0:00:00,3/5/2015 1:00:00,3/5/2015 5:00:00,3/5/2015,5,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-27.75,347.0092029,,396.94,87.42%,,34.20677113,,,11.47,3.72,2.251927,0.920214
3/5/2015 1:00:00,3/5/2015 2:00:00,3/5/2015 6:00:00,3/5/2015,6,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-53.28,308.7529355,,360.17,85.72%,,24.19575249,,,9.43,5.18,1.656109,0.902353
3/5/2015 2:00:00,3/5/2015 3:00:00,3/5/2015 7:00:00,3/5/2015,7,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,254.7078816,,287.81,88.50%,,20.05779308,,,8.37,3.59,1.677073,0.931552
3/5/2015 3:00:00,3/5/2015 4:00:00,3/5/2015 8:00:00,3/5/2015,8,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-26.97,259.3001885,,286.85,90.39%,,19.241872,,,9.38,3.26,1.5223,0.951521
3/5/2015 4:00:00,3/5/2015 5:00:00,3/5/2015 9:00:00,3/5/2015,9,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-28.04,249.4639135,,270.07,92.37%,,19.21870604,,,13.26,0.17,1.431028,0.972333
3/5/2015 5:00:00,3/5/2015 6:00:00,3/5/2015 10:00:00,3/5/2015,10,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-58.98,575.7491096,,666.12,86.43%,,51.6687176,,,18.3,7.49,2.00344,0.90983
3/5/2015 6:00:00,3/5/2015 7:00:00,3/5/2015 11:00:00,3/5/2015,11,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,1.0000,33.39,112.0777292,,123.00,91.12%,,12.9734373,,,6.15,0,2.109502,0.959159
3/5/2015 7:00:00,3/5/2015 8:00:00,3/5/2015 12:00:00,3/5/2015,12,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-46.98,118.5780971,,128.80,92.06%,,13.03629236,,,6.44,0,2.024269,0.969092
3/5/2015 8:00:00,3/5/2015 9:00:00,3/5/2015 13:00:00,3/5/2015,13,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1209.484987,,"1,347.40",89.76%,,144.66299467,,,67.37,0,2.147291,0.944888
3/5/2015 9:00:00,3/5/2015 10:00:00,3/5/2015 14:00:00,3/5/2015,14,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-3.0000,-291.09,1250.62394,,"1,551.80",80.59%,,220.76240437,,,77.59,0,2.845243,0.848335
3/5/2015 10:00:00,3/5/2015 11:00:00,3/5/2015 15:00:00,3/5/2015,15,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1182.594122,,"1,390.60",85.04%,,116.0949363,,,69.53,0,1.66971,0.895179
3/5/2015 11:00:00,3/5/2015 12:00:00,3/5/2015 16:00:00,3/5/2015,16,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-133.16,1496.906901,,"1,683.16",88.93%,,173.14788192,,,75.88,3.81,2.172768,0.936148
3/5/2015 12:00:00,3/5/2015 13:00:00,3/5/2015 17:00:00,3/5/2015,17,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,1.0000,113.04,5246.290772,,"5,796.00",90.52%,,782.1125802,,,275.07,5.28,2.789772,0.952797
3/5/2015 13:00:00,3/5/2015 14:00:00,3/5/2015 18:00:00,3/5/2015,18,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,3794.590229,,"4,191.89",90.52%,,842.17824,,,194.95,3.45,4.24485,0.952864
3/5/2015 14:00:00,3/5/2015 15:00:00,3/5/2015 19:00:00,3/5/2015,19,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-3.0000,-148.68,1342.579914,,"1,553.41",86.43%,,173.07264576,,,53.36,8.72,2.787897,0.909768
3/5/2015 15:00:00,3/5/2015 16:00:00,3/5/2015 20:00:00,3/5/2015,20,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-33.73,3687.211142,,"4,200.62",87.78%,,763.63749522,,,199.93,2.68,3.769002,0.923977
3/5/2015 16:00:00,3/5/2015 17:00:00,3/5/2015 21:00:00,3/5/2015,21,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-40.93,1718.569983,,"1,883.57",91.24%,,177.70954747,,,89.48,2.43,1.933517,0.960422
3/5/2015 17:00:00,3/5/2015 18:00:00,3/5/2015 22:00:00,3/5/2015,22,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,321.4032155,,476.75,67.42%,,60.83570688,,,19.25,1.57,2.921984,0.709636
3/5/2015 18:00:00,3/5/2015 19:00:00,3/5/2015 23:00:00,3/5/2015,23,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,4098.470384,,"4,717.52",86.88%,,465.85330602,,,229.55,3.16,2.001862,0.914502
3/5/2015 19:00:00,3/5/2015 20:00:00,3/6/2015 0:00:00,3/6/2015,0,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-355.5,2690.174337,,"4,252.40",63.26%,,572.0870661,,,212.62,0,2.690655,0.665921
3/5/2015 20:00:00,3/5/2015 21:00:00,3/6/2015 1:00:00,3/6/2015,1,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-76.64,1967.653897,,"2,303.91",85.41%,,287.97089882,,,112.25,1.16,2.539202,0.899
3/5/2015 21:00:00,3/5/2015 22:00:00,3/6/2015 2:00:00,3/6/2015,2,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,3285.469353,,"3,621.40",90.72%,,368.59315696,,,170.03,5.25,2.102882,0.954986
3/5/2015 22:00:00,3/5/2015 23:00:00,3/6/2015 3:00:00,3/6/2015,3,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-118.53,3402.56199,,"3,743.78",90.89%,,459.81477434,,,164.35,8.59,2.658811,0.956691
3/5/2015 23:00:00,3/6/2015 0:00:00,3/6/2015 4:00:00,3/6/2015,4,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,993.4183177,,"1,113.97",89.18%,,177.58497592,,,51.88,1.14,3.349396,0.938721
3/6/2015 0:00:00,3/6/2015 1:00:00,3/6/2015 5:00:00,3/6/2015,5,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-50.89,501.505727,,547.11,91.66%,,45.14661112,,,27.19,0.1,1.654328,0.964892
3/6/2015 1:00:00,3/6/2015 2:00:00,3/6/2015 6:00:00,3/6/2015,6,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,1.0000,82.32,5278.552105,,"6,127.58",86.14%,,632.67378921,,,302.01,2.1,2.080411,0.906781
3/6/2015 2:00:00,3/6/2015 3:00:00,3/6/2015 7:00:00,3/6/2015,7,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-2.0000,-136.88,1104.171345,,"1,208.69",91.35%,,175.55782926,,,57.18,1.08,3.013351,0.961609
3/6/2015 3:00:00,3/6/2015 4:00:00,3/6/2015 8:00:00,3/6/2015,8,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-41.29,6932.786324,,"7,593.60",91.30%,,632.63724384,,,379.68,0,1.666238,0.961029
3/6/2015 4:00:00,3/6/2015 5:00:00,3/6/2015 9:00:00,3/6/2015,9,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-43.54,568.7382232,,625.44,90.93%,,59.5966044,,,31.1,0.09,1.91076,0.957202
3/6/2015 5:00:00,3/6/2015 6:00:00,3/6/2015 10:00:00,3/6/2015,10,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-3.0000,-183.99,921.6563236,,"1,231.88",74.82%,,144.00055845,,,47.07,5.28,2.750727,0.78755
3/6/2015 6:00:00,3/6/2015 7:00:00,3/6/2015 11:00:00,3/6/2015,11,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1368.562757,,"2,102.29",65.10%,,179.15981836,,,100.76,2.51,1.734868,0.685249
3/6/2015 7:00:00,3/6/2015 8:00:00,3/6/2015 12:00:00,3/6/2015,12,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-214.09,4558.96308,,"6,100.89",74.73%,,1062.43625304,,,295.86,2.58,3.559966,0.786591
3/6/2015 8:00:00,3/6/2015 9:00:00,3/6/2015 13:00:00,3/6/2015,13,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,1240.960826,,"1,399.89",88.65%,,117.76199586,,,60.97,5.06,1.783462,0.933129
3/6/2015 9:00:00,3/6/2015 10:00:00,3/6/2015 14:00:00,3/6/2015,14,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,-1.0000,-51.59,1049.604119,,"1,142.46",91.87%,,82.80187722,,,56.92,0.14,1.451137,0.967074
3/6/2015 10:00:00,3/6/2015 11:00:00,3/6/2015 15:00:00,3/6/2015,15,TAITsched:19000,19,19,1,,,,,,M02E20 INV 1,19,0.0000,0,2874.950319,,"3,128.60",91.89%,,273.32419466,,,156.43,0,1.747262,0.96729
