Datetime EST HB,Datetime EST HE,Datetime GMT HB,Date GMT,HB GMT,Mango Readable,20,"Bid Amount
","TAIT
MW Out Unplanned",Mango Readable,Mango Readable,Mango Readable,Mango Readable,"TAIT
MW Out Planned",Comments,"PJM Accepted Availability
mwh_available","energy_losses
(MWh)","energy_cost
$","gross_revenue
[RMCP Revenue]
$","other_charge
$",potential_revenue,revenue_capture,Latest Update,"
hrly_dam_reg_mcp
[(RMCCP+RMPCP) x BF]
$","
Injections
MWh","Reprocess
Data From",RMCCP,RMPCP,Benefits Factor,Hrly Perf Score
4/25/2014 13:00:00,4/25/2014 14:00:00,4/25/2014 18:00:00,4/25/2014,18,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-51.05,1133.680622,,1177.873248,0.962481000332559,,124.56243648,,,55.51,1.55,2.183008,0.962481
4/25/2014 14:00:00,4/25/2014 15:00:00,4/25/2014 19:00:00,4/25/2014,19,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-2.0000,-101.32,820.4088963,,862.886195,0.950773000024644,,106.32539925,,,35.5,2.75,2.779749,0.950773
4/25/2014 15:00:00,4/25/2014 16:00:00,4/25/2014 20:00:00,4/25/2014,20,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,0.0000,0,1094.085627,,1142.8343698,0.957344000068417,,119.43234702,,,29.27,8.91,3.128139,0.957344
4/25/2014 16:00:00,4/25/2014 17:00:00,4/25/2014 21:00:00,4/25/2014,21,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-43.53,967.4125399,,1004.177486,0.963388000017359,,112.39978543,,,37.77,4.7,2.646569,0.963388
4/25/2014 17:00:00,4/25/2014 18:00:00,4/25/2014 22:00:00,4/25/2014,22,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,0.0000,0,649.6163994,,678.7489846,0.957078999952879,,98.78823017,,,30.26,1.17,3.143119,0.957079
4/25/2014 18:00:00,4/25/2014 19:00:00,4/25/2014 23:00:00,4/25/2014,23,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-37.38,733.2489953,,758.453152,0.966768999992237,,88.54663916,,,24.39,4.4,3.075604,0.966769
4/25/2014 19:00:00,4/25/2014 20:00:00,4/26/2014 0:00:00,4/26/2014,0,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-2.0000,-79.22,619.5161342,,651.3618672,0.95110900007565,,197.342187,,,20.41,1.34,9.073204,0.951109
4/25/2014 20:00:00,4/25/2014 21:00:00,4/26/2014 1:00:00,4/26/2014,1,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,0.0000,0,432.2194158,,447.6503718,0.965528999924758,,56.34259851,,,17.68,1.61,2.920819,0.965529
4/25/2014 21:00:00,4/25/2014 22:00:00,4/26/2014 2:00:00,4/26/2014,2,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-42.1,1124.770614,,1165.1162602,0.965371999706644,,114.14312434,,,47.33,5.01,2.180801,0.965372
4/25/2014 22:00:00,4/25/2014 23:00:00,4/26/2014 3:00:00,4/26/2014,3,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-2.0000,-73.68,997.9851445,,1018.2701032,0.980079000025384,,94.257261,,,40.88,4.87,2.060268,0.980079
4/25/2014 23:00:00,4/26/2014 0:00:00,4/26/2014 4:00:00,4/26/2014,4,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-32.95,1482.660608,,1511.4337728,0.980962999955535,,111.43271448,,,37.11,19.56,1.966344,0.980963
4/26/2014 0:00:00,4/26/2014 1:00:00,4/26/2014 5:00:00,4/26/2014,5,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,1.0000,29.5,468.9881244,,488.1464064,0.960753000024543,,42.4845504,,,15.12,4.23,2.195584,0.960753
4/26/2014 1:00:00,4/26/2014 2:00:00,4/26/2014 6:00:00,4/26/2014,6,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-2.0000,-63.1,380.3804911,,416.955402,0.912281000019278,,52.2724527,,,17.46,1.21,2.79981,0.912281
4/26/2014 2:00:00,4/26/2014 3:00:00,4/26/2014 7:00:00,4/26/2014,7,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-30.45,322.9312639,,332.7418238,0.970516000098933,,27.99058451,,,14.44,1.23,1.786253,0.970516
4/26/2014 3:00:00,4/26/2014 4:00:00,4/26/2014 8:00:00,4/26/2014,8,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-30.99,326.9478993,,336.108192,0.972745999895177,,29.7389106,,,14.7,1.12,1.87983,0.972746
4/26/2014 4:00:00,4/26/2014 5:00:00,4/26/2014 9:00:00,4/26/2014,9,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,0.0000,0,252.7179111,,257.9804544,0.979600999958546,,21.96462784,,,10.66,1.21,1.850432,0.979601
4/26/2014 5:00:00,4/26/2014 6:00:00,4/26/2014 10:00:00,4/26/2014,10,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-2.0000,-63.7,555.0450546,,573.213042,0.968304999941017,,52.0167758,,,18.98,4.34,2.230565,0.968305
4/26/2014 6:00:00,4/26/2014 7:00:00,4/26/2014 11:00:00,4/26/2014,11,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-34.07,661.559967,,692.986924,0.954650000004906,,111.8037121,,,25.46,2.28,4.030415,0.95465
4/26/2014 7:00:00,4/26/2014 8:00:00,4/26/2014 12:00:00,4/26/2014,12,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,0.0000,0,434.7969006,,448.667455,0.969084999936088,,51.7323295,,,19.67,1.11,2.489525,0.969085
4/26/2014 8:00:00,4/26/2014 9:00:00,4/26/2014 13:00:00,4/26/2014,13,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-47.3,977.0374981,,1009.961224,0.96740100004077,,138.5341082,,,46.75,1.3,2.883124,0.967401
4/26/2014 9:00:00,4/26/2014 10:00:00,4/26/2014 14:00:00,4/26/2014,14,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-37.86,631.9214777,,651.0553432,0.970610999971285,,82.12174956,,,22.4,3.16,3.212901,0.970611
4/26/2014 10:00:00,4/26/2014 11:00:00,4/26/2014 15:00:00,4/26/2014,15,TAITsched:20000,20,20,0,TAITbid:20000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,,20,-1.0000,-43.2,843.9544201,,878.530755,0.960643000027927,,154.92163155,,,39.96,1.05,3.777655,0.960643
4/26/2014 11:00:00,4/26/2014 12:00:00,4/26/2014 16:00:00,4/26/2014,16,TAITsched:20000,19,20,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,failed capacitor,20,-1.0000,-36.64,592.4291308,,610.9223616,0.969729000013084,,66.44028288,,,24.45,2.47,2.468064,0.969729
4/26/2014 12:00:00,4/26/2014 13:00:00,4/26/2014 17:00:00,4/26/2014,17,TAITsched:20000,19,20,0,TAITbid:19000,TAITUnscheduled:0,TAITPlanned:0,TAITSettled:20000,0,failed capacitor,20,-1.0000,-39.95,944.1826953,,975.0246758,0.968368000046056,,83.79516744,,,22.45,10.27,2.560977,0.968368
4/26/2014 13:00:00,4/26/2014 14:00:00,4/26/2014 18:00:00,4/26/2014,18,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-39.46,758.593088,,819.082096,0.926150250023289,,82.5361026,,,26.6,5.6,2.563233,0.974895
4/26/2014 14:00:00,4/26/2014 15:00:00,4/26/2014 19:00:00,4/26/2014,19,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-77.04,626.2194836,,673.8625424,0.929298550071775,,78.63899202,,,27.1,2.48,2.658519,0.978209
4/26/2014 15:00:00,4/26/2014 16:00:00,4/26/2014 20:00:00,4/26/2014,20,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,594.8963794,,641.4665632,0.927400450044222,,69.5214446,,,24.36,3.04,2.537279,0.976211
4/26/2014 16:00:00,4/26/2014 17:00:00,4/26/2014 21:00:00,4/26/2014,21,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-36.4,544.3309829,,585.2425696,0.930094649936415,,73.89060624,,,25.28,1.44,2.765367,0.979047
4/26/2014 17:00:00,4/26/2014 18:00:00,4/26/2014 22:00:00,4/26/2014,22,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-35.51,545.9394916,,592.8309688,0.920902449993601,,78.31106936,,,17.88,3.16,3.722009,0.969371
4/26/2014 18:00:00,4/26/2014 19:00:00,4/26/2014 23:00:00,4/26/2014,23,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,566.0390475,,619.2429124,0.914082399919932,,68.86695984,,,19.66,3.86,2.928017,0.962192
4/26/2014 19:00:00,4/26/2014 20:00:00,4/27/2014 0:00:00,4/27/2014,0,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-66.94,277.6066309,,308.4288342,0.900067049891926,,30.6740973,,,11.07,1.83,2.377837,0.947439
4/26/2014 20:00:00,4/26/2014 21:00:00,4/27/2014 1:00:00,4/27/2014,1,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,185.7997615,,204.2230496,0.909788399810479,,20.03813336,,,6.64,1.44,2.479967,0.957672
4/26/2014 21:00:00,4/26/2014 22:00:00,4/27/2014 2:00:00,4/27/2014,2,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-3.0000,-132.75,384.949403,,420.5149604,0.915423799985215,,98.56669998,,,13.82,1.09,6.610778,0.963604
4/26/2014 22:00:00,4/26/2014 23:00:00,4/27/2014 3:00:00,4/27/2014,3,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,329.6726428,,361.0345004,0.913133349956158,,44.47554322,,,12.9,1.69,3.048358,0.961193
4/26/2014 23:00:00,4/27/2014 0:00:00,4/27/2014 4:00:00,4/27/2014,4,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-30.5,550.6377146,,599.4198834,0.918617699961336,,65.70331527,,,18.9,3.83,2.890599,0.966966
4/27/2014 0:00:00,4/27/2014 1:00:00,4/27/2014 5:00:00,4/27/2014,5,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,670.5118943,,731.99497,0.916006150014938,,56.76740523,,,26.99,5.5,1.747227,0.964217
4/27/2014 1:00:00,4/27/2014 2:00:00,4/27/2014 6:00:00,4/27/2014,6,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-26.5,362.6202238,,395.1709488,0.917628750041354,,24.62908476,,,6.49,7.58,1.750468,0.965925
4/27/2014 2:00:00,4/27/2014 3:00:00,4/27/2014 7:00:00,4/27/2014,7,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,257.5012793,,279.7630004,0.920426500044071,,15.7989817,,,2.88,6.82,1.628761,0.96887
4/27/2014 3:00:00,4/27/2014 4:00:00,4/27/2014 8:00:00,4/27/2014,8,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-24.37,367.5350514,,401.8035942,0.91471319994479,,44.02491399,,,8.04,3.03,3.976957,0.962856
4/27/2014 4:00:00,4/27/2014 5:00:00,4/27/2014 9:00:00,4/27/2014,9,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-48.1,254.9654397,,277.085147,0.920169999945901,,18.1612849,,,2.59,4.23,2.662945,0.9686
4/27/2014 5:00:00,4/27/2014 6:00:00,4/27/2014 10:00:00,4/27/2014,10,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-26.25,417.0216389,,452.0450986,0.922522200089175,,35.31050565,,,9.44,5.61,2.346213,0.971076
4/27/2014 6:00:00,4/27/2014 7:00:00,4/27/2014 11:00:00,4/27/2014,11,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,576.4342239,,623.1767488,0.924993150033264,,62.02635116,,,18.61,4.72,2.658652,0.973677
4/27/2014 7:00:00,4/27/2014 8:00:00,4/27/2014 12:00:00,4/27/2014,12,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-29.22,465.6037563,,504.4351762,0.923019999928387,,56.25534212,,,13.99,3.49,3.218269,0.9716
4/27/2014 8:00:00,4/27/2014 9:00:00,4/27/2014 13:00:00,4/27/2014,13,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-34.13,871.3276696,,943.590572,0.9234171000174,,100.952928,,,23.17,7.23,3.32082,0.972018
4/27/2014 9:00:00,4/27/2014 10:00:00,4/27/2014 14:00:00,4/27/2014,14,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-35.37,711.4133121,,766.5425544,0.928080649947541,,76.81801884,,,23.76,5.56,2.619987,0.976927
4/27/2014 10:00:00,4/27/2014 11:00:00,4/27/2014 15:00:00,4/27/2014,15,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,434.7714841,,472.0322976,0.921062999948417,,30.21748912,,,6.94,8.53,1.953296,0.96954
4/27/2014 11:00:00,4/27/2014 12:00:00,4/27/2014 16:00:00,4/27/2014,16,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-36.94,500.0869162,,550.888201,0.907782949956483,,66.24101371,,,24.86,1.05,2.556581,0.955561
4/27/2014 12:00:00,4/27/2014 13:00:00,4/27/2014 17:00:00,4/27/2014,17,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-33.57,500.8838665,,547.8178304,0.914325600052612,,65.1231232,,,24.44,1.16,2.543872,0.962448
4/27/2014 13:00:00,4/27/2014 14:00:00,4/27/2014 18:00:00,4/27/2014,18,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-34.05,502.6809017,,548.1651518,0.917024550081952,,60.66723345,,,24.86,1.09,2.337851,0.965289
4/27/2014 14:00:00,4/27/2014 15:00:00,4/27/2014 19:00:00,4/27/2014,19,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-69.58,672.1417619,,734.0026622,0.915721149955252,,70.57007002,,,17.17,6.57,2.972623,0.963917
4/27/2014 15:00:00,4/27/2014 16:00:00,4/27/2014 20:00:00,4/27/2014,20,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,626.5139625,,677.7399176,0.924416499943813,,90.0515308,,,30.81,1.09,2.822932,0.97307
4/27/2014 16:00:00,4/27/2014 17:00:00,4/27/2014 21:00:00,4/27/2014,21,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-40.88,504.370999,,552.59975,0.91272390007415,,68.865025,,,24.49,1.17,2.68375,0.960762
4/27/2014 17:00:00,4/27/2014 18:00:00,4/27/2014 22:00:00,4/27/2014,22,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-40.45,433.901522,,472.35888,0.918584450026641,,52.7771766,,,20.73,1.2,2.40662,0.966931
4/27/2014 18:00:00,4/27/2014 19:00:00,4/27/2014 23:00:00,4/27/2014,23,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,418.5982664,,463.610461,0.902909450095432,,76.02568295,,,18.98,1.11,3.784255,0.950431
4/27/2014 19:00:00,4/27/2014 20:00:00,4/28/2014 0:00:00,4/28/2014,0,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-45.03,447.219305,,484.9482024,0.922200150009258,,50.00983252,,,20.8,1.54,2.238578,0.970737
4/27/2014 20:00:00,4/27/2014 21:00:00,4/28/2014 1:00:00,4/28/2014,1,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-101.64,367.5218537,,448.3625112,0.819697999987471,,66.491622,,,16.36,1.64,3.693979,0.86284
4/27/2014 21:00:00,4/27/2014 22:00:00,4/28/2014 2:00:00,4/28/2014,2,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-72.16,243.5219931,,269.1697224,0.90471540011515,,27.64694898,,,7.62,2.04,2.862003,0.952332
4/27/2014 22:00:00,4/27/2014 23:00:00,4/28/2014 3:00:00,4/28/2014,3,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,601.5596696,,663.8403406,0.90618124993171,,77.99796129,,,21.98,3.69,3.038487,0.953875
4/27/2014 23:00:00,4/28/2014 0:00:00,4/28/2014 4:00:00,4/28/2014,4,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-26.41,639.7564257,,708.3397582,0.903177349984871,,129.91011579,,,22.04,2.53,5.287347,0.950713
4/28/2014 0:00:00,4/28/2014 1:00:00,4/28/2014 5:00:00,4/28/2014,5,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-49.52,252.451726,,280.3440218,0.900506899983412,,34.50828156,,,10.43,1.21,2.964629,0.947902
4/28/2014 1:00:00,4/28/2014 2:00:00,4/28/2014 6:00:00,4/28/2014,6,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,346.1663626,,380.0497764,0.91084480006551,,33.62635038,,,9.24,3.78,2.582669,0.958784
4/28/2014 2:00:00,4/28/2014 3:00:00,4/28/2014 7:00:00,4/28/2014,7,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-24.5,494.2275256,,541.765468,0.91225364995024,,41.63960786,,,16.02,5.8,1.908323,0.960267
4/28/2014 3:00:00,4/28/2014 4:00:00,4/28/2014 8:00:00,4/28/2014,8,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-24.32,411.5614415,,448.9822976,0.916654050059367,,34.47835392,,,14.56,4.32,1.826184,0.964899
4/28/2014 4:00:00,4/28/2014 5:00:00,4/28/2014 9:00:00,4/28/2014,9,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,364.8437841,,396.9267588,0.919171549942881,,28.24485048,,,13.97,3.67,1.601182,0.967549
4/28/2014 5:00:00,4/28/2014 6:00:00,4/28/2014 10:00:00,4/28/2014,10,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-29.67,607.1594237,,661.9107264,0.917282949926222,,62.5233072,,,20.88,5.07,2.409376,0.965561
4/28/2014 6:00:00,4/28/2014 7:00:00,4/28/2014 11:00:00,4/28/2014,11,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-41.25,948.3067289,,1026.484952,0.923838899978341,,97.15006452,,,26.47,9.1,2.731236,0.972462
4/28/2014 7:00:00,4/28/2014 8:00:00,4/28/2014 12:00:00,4/28/2014,12,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-39.78,262.4914034,,286.2600006,0.9169685001391,,30.67056177,,,7.02,2.19,3.330137,0.96523
4/28/2014 8:00:00,4/28/2014 9:00:00,4/28/2014 13:00:00,4/28/2014,13,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-41.43,64.84296316,,72.5878672,0.893303049962046,,6.05519486,,,0.75,0.68,4.234402,0.940319
4/28/2014 9:00:00,4/28/2014 10:00:00,4/28/2014 14:00:00,4/28/2014,14,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,158.5694122,,178.6474872,0.887610649807114,,14.6828539,,,4.03,2.02,2.426918,0.934327
4/28/2014 10:00:00,4/28/2014 11:00:00,4/28/2014 15:00:00,4/28/2014,15,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-3.0000,-218.88,1022.308408,,1120.0083616,0.912768549816512,,206.52015688,,,48.35,1.86,4.113128,0.960809
4/28/2014 11:00:00,4/28/2014 12:00:00,4/28/2014 16:00:00,4/28/2014,16,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,1.0000,41.42,762.9994579,,886.2445204,0.860935599980495,,162.04124274,,,35.24,2.09,4.340778,0.906248
4/28/2014 12:00:00,4/28/2014 13:00:00,4/28/2014 17:00:00,4/28/2014,17,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-44.41,402.0832946,,440.5173786,0.912752400093393,,38.6308208,,,19.37,1.43,1.857251,0.960792
4/28/2014 13:00:00,4/28/2014 14:00:00,4/28/2014 18:00:00,4/28/2014,18,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-65.34,1344.094245,,1470.9070236,0.913785999682271,,184.03997696,,,70.49,1.19,2.567522,0.96188
4/28/2014 14:00:00,4/28/2014 15:00:00,4/28/2014 19:00:00,4/28/2014,19,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-1.0000,-50.39,1223.686545,,1342.64827,0.911397699860739,,167.1215891,,,53.16,4.85,2.88091,0.959366
4/28/2014 15:00:00,4/28/2014 16:00:00,4/28/2014 20:00:00,4/28/2014,20,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,1074.37887,,1162.7519736,0.92399659978526,,138.67554012,,,47.52,3.94,2.694822,0.972628
4/28/2014 16:00:00,4/28/2014 17:00:00,4/28/2014 21:00:00,4/28/2014,21,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-110.1,1477.764233,,1602.7123268,0.922039600176113,,190.88708697,,,66.67,5.06,2.661189,0.970568
4/28/2014 17:00:00,4/28/2014 18:00:00,4/28/2014 22:00:00,4/28/2014,22,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-110.78,1101.952388,,1192.240524,0.924270200364369,,167.8288986,,,56.28,1.14,2.92283,0.972916
4/28/2014 18:00:00,4/28/2014 19:00:00,4/28/2014 23:00:00,4/28/2014,23,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,-2.0000,-90.46,714.5235763,,881.0465776,0.810994100046771,,139.03958112,,,40.22,1.14,3.361692,0.853678
4/28/2014 19:00:00,4/28/2014 20:00:00,4/29/2014 0:00:00,4/29/2014,0,TAITsched:19000,19,19,1,TAITbid:19000,TAITUnscheduled:1000,TAITPlanned:0,TAITSettled:19000,0,failed capacitor,19,0.0000,0,1041.183182,,1163.2421196,0.89507004986892,,132.57137185,,,44.41,5.14,2.675507,0.942179
